timestamp_minutes,hour,crop_type,temperature,humidity,co2_ppm,light_lux,ethylene_ppm,temperature_floor,temperature_mid,temperature_ceiling,humidity_point_1,humidity_point_2,humidity_point_3,humidity_gradient_variance,door_open,door_cycles_today,door_cycles_cumulative,compressor_on,compressor_duty_cycle,compressor_power_kw,energy_consumed_kwh,energy_anomaly_score,room_pressure_pa,pressure_stability,condensation_risk_zones,quality_index,quality_status,rsl_hours,rsl_percent,decay_temperature,decay_humidity,decay_co2,decay_microbial,decay_infrastructure,flu_total,water_loss_percent,microbial_load,mold_risk_score,is_good,is_spoiled,quality_class,scenario_id,temp_profile,humidity_profile,initial_condition
1685,28,orange,19.15,87.63,767.1,9.2,0.54,18.74,19.07,19.79,86.21,86.83,88.41,0.857,0,0,6,1,100.0,4.563,140.307,0.825,-2.36,0.882,0,10.75,CRITICAL,1865.0,86.34,0.4,1.0,0.9554,0.4386,0.7514,0.1366,0.47,5.169,0.861,0,0,3,orange_00000,optimal,optimal,fresh
30,0,avocado,8.44,92.77,428.0,6.6,0.54,8.23,8.52,8.97,93.27,93.63,96.54,2.146,0,0,0,1,50.0,4.942,2.559,0.977,-2.6,0.87,0,77.97,GOOD,399.5,99.88,0.9705,1.0,1.0,1.0,0.8046,0.0012,0.01,0.06,0.009,1,0,0,avocado_00000,optimal,optimal,fresh
110,1,orange,10.66,89.44,440.4,11.2,0.7,10.39,10.73,11.22,91.0,89.75,87.01,2.769,0,0,0,1,100.0,5.491,9.083,1.196,-3.38,0.831,0,50.71,MARGINAL,2157.7,99.89,0.7417,1.0,1.0,1.0,0.6847,0.0011,0.01,0.22,0.037,0,0,1,orange_00000,optimal,optimal,fresh
100,1,orange,10.32,89.2,438.2,12.4,0.56,10.03,10.3,10.99,89.5,88.78,87.9,0.425,0,0,0,1,100.0,4.966,8.192,0.986,-2.83,0.858,0,56.33,MARGINAL,2158.0,99.91,0.7806,1.0,1.0,1.0,0.7225,0.0009,0.01,0.2,0.033,0,0,1,orange_00000,optimal,optimal,fresh
100,1,orange,10.32,89.2,438.2,12.4,0.56,10.03,10.3,10.99,89.5,88.78,87.9,0.425,0,0,0,1,100.0,4.966,8.192,0.986,-2.83,0.858,0,56.33,MARGINAL,2158.0,99.91,0.7806,1.0,1.0,1.0,0.7225,0.0009,0.01,0.2,0.033,0,0,1,orange_00000,optimal,optimal,fresh
60,1,avocado,10.05,94.31,501.6,10.1,0.62,9.74,10.1,10.59,95.18,94.69,98.96,3.646,0,0,0,1,100.0,4.704,5.019,0.881,-2.16,0.892,1,59.93,MARGINAL,398.9,99.74,0.8109,1.0,1.0,1.0,0.7413,0.0026,0.01,0.12,0.017,0,0,1,avocado_00000,optimal,optimal,fresh
55,0,avocado,9.77,94.0,480.4,9.0,0.54,9.58,9.94,10.25,95.04,94.25,91.0,3.055,0,0,0,1,50.0,5.093,4.627,1.037,-2.06,0.897,0,66.47,MARGINAL,399.0,99.76,0.8411,1.0,1.0,1.0,0.7925,0.0024,0.01,0.11,0.016,0,0,1,avocado_00000,optimal,optimal,fresh
185,3,orange,12.86,88.63,450.9,13.1,0.55,12.67,12.91,13.46,90.53,88.49,86.07,3.32,0,0,0,1,100.0,4.697,15.176,0.879,-3.92,0.804,0,34.55,AT_RISK,2155.8,99.8,0.4669,1.0,1.0,1.0,0.7418,0.002,0.02,0.37,0.062,0,0,2,orange_00000,optimal,optimal,fresh
1295,21,orange,21.91,85.97,726.6,11.4,0.51,21.7,21.94,22.49,87.51,84.44,88.04,2.517,0,6,6,1,100.0,5.025,107.704,1.01,-2.89,0.855,0,13.61,CRITICAL,1914.5,88.63,0.4,1.0,0.9614,0.5666,0.711,0.1137,0.36,4.4,0.733,0,0,3,orange_00000,optimal,optimal,fresh
50,0,leafy_greens,6.74,96.5,570.6,12.1,0.58,6.41,6.62,7.26,94.6,96.91,95.24,0.946,0,0,0,1,50.0,5.084,4.264,1.034,-2.48,0.876,0,57.78,MARGINAL,239.0,99.59,0.732,1.0,1.0,1.0,0.7933,0.0041,0.02,0.1,0.013,0,0,1,leafy_greens_00000,optimal,optimal,fresh
10,0,orange,6.13,87.49,407.6,8.5,0.64,5.88,6.08,6.65,86.71,87.63,87.19,0.141,0,0,0,1,50.0,4.53,0.814,0.812,-1.81,0.909,0,83.75,GOOD,2159.8,99.99,1.0,1.0,1.0,1.0,0.8376,0.0001,0.0,0.02,0.003,1,0,0,orange_00000,optimal,optimal,fresh
15395,256,mango,,,402.8,13.5,0.61,,,,,,,,0,7,59,1,100.0,4.833,1281.61,0.933,-4.05,0.798,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7174,,,7.0,1.0,0,1,4,mango_00000,optimal,optimal,fresh
25,0,berries,3.04,93.18,448.9,7.8,0.53,2.86,3.23,3.52,94.31,92.19,91.91,1.15,0,0,0,1,50.0,4.801,2.015,0.921,-1.87,0.906,0,74.48,GOOD,167.5,99.7,0.9158,1.0,1.0,1.0,0.8159,0.003,0.0,0.05,0.006,1,0,0,berries_00000,optimal,optimal,fresh
105,1,mango,15.26,87.87,579.8,13.2,0.54,15.07,15.2,15.79,88.42,87.73,89.89,0.812,0,0,0,1,100.0,5.265,8.785,1.106,-3.01,0.849,0,54.11,MARGINAL,357.8,99.4,0.7876,1.0,0.9871,1.0,0.7009,0.006,0.03,0.21,0.03,0,0,1,mango_00000,optimal,optimal,fresh
50,0,avocado,9.56,94.05,479.4,6.6,0.59,9.23,9.8,10.13,95.4,94.28,93.18,0.822,0,0,0,1,50.0,5.447,4.203,1.179,-1.85,0.907,0,65.81,MARGINAL,399.1,99.79,0.8634,1.0,1.0,1.0,0.7642,0.0021,0.01,0.1,0.014,0,0,1,avocado_00000,optimal,optimal,fresh
180,3,mango,17.54,87.24,719.0,9.4,0.64,17.15,17.31,18.2,86.88,86.84,87.37,0.06,0,0,0,1,100.0,4.538,14.958,0.815,-3.59,0.821,0,36.17,AT_RISK,354.9,98.58,0.5079,1.0,0.9612,1.0,0.7533,0.0142,0.06,0.36,0.051,0,0,2,mango_00000,optimal,optimal,fresh
225,3,berries,21.34,93.88,1663.1,8.1,0.65,21.02,21.29,21.9,94.99,93.89,94.73,0.221,0,0,0,1,100.0,4.878,18.672,0.951,-2.44,0.878,0,14.13,CRITICAL,105.2,62.64,0.4,1.0,0.7761,1.0,0.7288,0.3736,0.07,1.023,0.128,0,0,3,berries_00000,optimal,optimal,fresh
50,0,mango,13.6,89.38,463.7,11.7,0.54,13.39,13.69,13.93,88.32,89.41,88.47,0.232,0,0,0,1,50.0,4.9,4.143,0.96,-2.13,0.894,0,77.07,GOOD,359.0,99.73,0.9568,1.0,1.0,1.0,0.808,0.0027,0.01,0.1,0.014,1,0,0,mango_00000,optimal,optimal,fresh
75,1,mango,14.54,88.55,520.7,12.4,0.57,14.13,14.76,15.12,88.76,89.53,88.53,0.184,0,0,0,1,100.0,5.216,6.32,1.086,-3.12,0.844,0,60.42,MARGINAL,358.5,99.59,0.8654,1.0,0.996,1.0,0.7045,0.0041,0.02,0.15,0.021,0,0,1,mango_00000,optimal,optimal,fresh
10,0,avocado,7.32,92.13,417.6,13.8,0.69,6.99,7.38,7.8,90.96,91.76,90.74,0.192,0,0,0,1,50.0,5.364,0.855,1.146,-2.23,0.889,0,77.05,GOOD,399.8,99.96,1.0,1.0,1.0,1.0,0.7708,0.0004,0.0,0.02,0.003,1,0,0,avocado_00000,optimal,optimal,fresh
1600,26,orange,18.78,87.33,759.8,12.6,0.61,18.38,18.86,19.31,89.32,87.25,87.02,1.074,0,0,6,1,100.0,4.67,133.284,0.868,-2.83,0.858,0,11.19,CRITICAL,1874.0,86.76,0.4,1.0,0.956,0.4588,0.7438,0.1324,0.45,5.047,0.841,0,0,3,orange_00000,optimal,optimal,fresh
1245,20,orange,22.57,86.58,692.9,11.3,0.51,22.45,22.46,23.11,88.21,86.87,86.24,0.679,0,6,6,1,100.0,5.066,103.615,1.026,-2.08,0.896,0,14.31,CRITICAL,1925.2,89.13,0.4,1.0,0.9637,0.5933,0.7081,0.1087,0.35,4.24,0.707,0,0,3,orange_00000,optimal,optimal,fresh
100,1,leafy_greens,10.61,96.49,765.4,5.7,0.62,10.43,10.7,10.98,98.0,96.87,97.17,0.229,0,0,0,1,100.0,5.403,8.428,1.161,-2.93,0.854,2,27.28,CRITICAL,237.3,98.89,0.4,1.0,1.0,1.0,0.691,0.0111,0.03,0.2,0.027,0,0,3,leafy_greens_00000,optimal,optimal,fresh
275,4,leafy_greens,23.58,97.74,1819.1,8.5,0.61,23.23,23.45,24.2,97.26,97.72,96.35,0.324,0,0,0,1,100.0,5.371,23.025,1.149,-2.15,0.892,2,17.66,CRITICAL,194.2,80.91,0.4,1.0,0.7929,1.0,0.6933,0.1909,0.12,0.836,0.112,0,0,3,leafy_greens_00000,optimal,optimal,fresh
55,0,berries,5.58,92.7,529.6,6.3,0.64,5.18,5.55,5.95,92.46,92.54,90.96,0.53,0,0,0,1,50.0,5.231,4.569,1.092,-2.67,0.867,0,48.91,AT_RISK,166.7,99.23,0.6309,1.0,1.0,1.0,0.7815,0.0077,0.01,0.11,0.014,0,0,2,berries_00000,optimal,optimal,fresh
40,0,mango,13.29,89.36,487.9,9.1,0.61,12.96,13.21,13.66,89.94,89.31,91.62,0.954,0,0,0,1,50.0,5.248,3.338,1.099,-2.19,0.891,0,76.42,GOOD,359.2,99.79,0.982,1.0,1.0,1.0,0.7802,0.0021,0.01,0.08,0.011,1,0,0,mango_00000,optimal,optimal,fresh
30,0,mango,13.03,88.97,441.3,13.7,0.57,12.82,13.01,13.45,88.69,88.44,90.08,0.518,0,0,0,1,50.0,5.062,2.472,1.025,-1.67,0.917,0,79.26,GOOD,359.4,99.84,0.9988,1.0,1.0,1.0,0.795,0.0016,0.01,0.06,0.009,1,0,0,mango_00000,optimal,optimal,fresh
875,14,orange,25.12,86.06,534.7,13.6,0.54,24.89,25.14,25.73,85.97,85.7,87.29,0.483,0,5,5,1,100.0,4.613,72.772,0.845,-1.86,0.907,0,24.93,CRITICAL,2044.1,94.63,0.4,1.0,0.9956,0.8893,0.7478,0.0537,0.21,2.196,0.366,0,0,3,orange_00000,optimal,optimal,fresh
160,2,orange,12.17,88.38,443.2,5.5,0.67,11.74,12.29,12.61,88.42,88.47,90.14,0.641,0,0,0,1,100.0,5.063,13.191,1.025,-4.14,0.793,0,39.69,AT_RISK,2156.5,99.84,0.556,1.0,1.0,1.0,0.7154,0.0016,0.02,0.32,0.053,0,0,2,orange_00000,optimal,optimal,fresh
125,2,orange,11.08,88.11,445.9,7.7,0.64,10.78,11.13,11.48,87.58,88.69,89.76,0.795,0,0,0,1,100.0,4.699,10.257,0.879,-3.01,0.849,0,51.18,MARGINAL,2157.3,99.88,0.6912,1.0,1.0,1.0,0.7417,0.0012,0.01,0.25,0.042,0,0,1,orange_00000,optimal,optimal,fresh
170,2,mango,17.29,87.68,685.2,14.7,0.5,17.09,17.31,17.77,86.19,88.66,86.7,1.134,0,0,0,1,100.0,5.424,14.203,1.169,-3.6,0.82,0,35.47,AT_RISK,355.4,98.72,0.5411,1.0,0.9649,1.0,0.6895,0.0128,0.05,0.34,0.049,0,0,2,mango_00000,optimal,optimal,fresh
165,2,orange,12.29,87.99,441.3,13.0,0.64,11.94,11.96,12.76,86.92,87.54,87.47,0.076,0,0,0,1,100.0,5.277,13.63,1.111,-3.64,0.818,0,37.75,AT_RISK,2156.3,99.83,0.5404,1.0,1.0,1.0,0.7001,0.0017,0.02,0.33,0.055,0,0,2,orange_00000,optimal,optimal,fresh
250,4,leafy_greens,21.65,98.36,1639.1,11.6,0.6,21.38,21.7,22.15,99.29,98.8,99.94,0.216,0,0,0,1,100.0,4.674,20.908,0.87,-2.4,0.88,3,21.1,CRITICAL,206.4,86.01,0.4,0.9927,0.8361,1.0,0.7435,0.1399,0.1,0.5,0.067,0,0,3,leafy_greens_00000,optimal,optimal,fresh
40,0,leafy_greens,5.82,96.08,539.3,8.2,0.51,5.63,6.04,6.48,97.28,96.16,96.94,0.221,0,0,0,1,50.0,4.805,3.401,0.922,-1.49,0.926,1,67.87,MARGINAL,239.2,99.68,0.8354,1.0,1.0,1.0,0.8156,0.0032,0.01,0.08,0.011,0,0,1,leafy_greens_00000,optimal,optimal,fresh
235,3,orange,14.24,89.2,483.9,7.7,0.52,14.03,14.14,14.66,88.18,90.4,89.33,0.822,0,0,0,1,100.0,4.555,19.278,0.822,-3.17,0.841,0,29.98,CRITICAL,2154.3,99.74,0.4,1.0,1.0,1.0,0.752,0.0026,0.03,0.47,0.078,0,0,3,orange_00000,optimal,optimal,fresh
655,10,mango,30.71,85.82,1312.1,11.1,0.7,30.39,30.75,31.28,87.35,85.63,86.28,0.504,0,1,1,1,100.0,5.068,54.438,1.027,-2.74,0.863,0,13.62,CRITICAL,234.9,65.26,0.4,1.0,0.8382,0.8828,0.7151,0.3474,0.37,2.63,0.376,0,0,3,mango_00000,optimal,optimal,fresh
30,0,berries,3.54,92.62,454.8,9.7,0.54,3.36,3.53,4.08,92.02,92.59,93.29,0.268,0,0,0,1,50.0,5.385,2.464,1.154,-1.53,0.923,0,66.31,MARGINAL,167.4,99.63,0.8654,1.0,1.0,1.0,0.7692,0.0037,0.0,0.06,0.008,0,0,1,berries_00000,optimal,optimal,fresh
30,0,mango,13.03,88.97,441.3,13.7,0.57,12.82,13.01,13.45,88.69,88.44,90.08,0.518,0,0,0,1,50.0,5.062,2.472,1.025,-1.67,0.917,0,79.26,GOOD,359.4,99.84,0.9988,1.0,1.0,1.0,0.795,0.0016,0.01,0.06,0.009,1,0,0,mango_00000,optimal,optimal,fresh
75,1,avocado,10.8,94.58,548.9,14.5,0.55,10.43,10.79,11.4,92.63,94.14,95.22,1.127,0,0,0,1,100.0,5.088,6.261,1.035,-2.92,0.854,0,51.5,MARGINAL,398.6,99.66,0.7247,1.0,1.0,1.0,0.7136,0.0034,0.02,0.15,0.021,0,0,1,avocado_00000,optimal,optimal,fresh
9240,154,avocado,,,408.2,11.4,0.57,,,,,,,,0,1,28,1,100.0,4.56,770.465,0.824,-3.27,0.836,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7517,,,7.0,1.0,0,1,4,avocado_00000,optimal,optimal,fresh
250,4,leafy_greens,21.65,98.36,1639.1,11.6,0.6,21.38,21.7,22.15,99.29,98.8,99.94,0.216,0,0,0,1,100.0,4.674,20.908,0.87,-2.4,0.88,3,21.1,CRITICAL,206.4,86.01,0.4,0.9927,0.8361,1.0,0.7435,0.1399,0.1,0.5,0.067,0,0,3,leafy_greens_00000,optimal,optimal,fresh
65,1,berries,6.4,92.35,583.8,7.5,0.53,6.05,6.38,6.9,91.89,91.71,91.34,0.052,0,0,0,1,100.0,4.94,5.388,0.976,-3.16,0.842,0,37.74,AT_RISK,166.3,98.99,0.5265,1.0,1.0,1.0,0.7244,0.0101,0.01,0.13,0.016,0,0,2,berries_00000,optimal,optimal,fresh
205,3,orange,13.33,88.95,458.1,13.1,0.6,12.99,13.35,13.96,89.0,89.61,90.84,0.583,0,0,0,1,100.0,4.785,16.785,0.914,-3.2,0.84,0,29.65,CRITICAL,2155.2,99.78,0.4043,1.0,1.0,1.0,0.7355,0.0022,0.03,0.41,0.068,0,0,3,orange_00000,optimal,optimal,fresh
15,0,avocado,7.58,92.05,419.2,13.4,0.58,7.37,7.64,7.89,91.17,91.85,91.04,0.127,0,0,0,1,50.0,5.379,1.303,1.152,-2.24,0.888,0,76.91,GOOD,399.8,99.94,1.0,1.0,1.0,1.0,0.7697,0.0006,0.0,0.03,0.004,1,0,0,avocado_00000,optimal,optimal,fresh
225,3,berries,21.34,93.88,1663.1,8.1,0.65,21.02,21.29,21.9,94.99,93.89,94.73,0.221,0,0,0,1,100.0,4.878,18.672,0.951,-2.44,0.878,0,14.13,CRITICAL,105.2,62.64,0.4,1.0,0.7761,1.0,0.7288,0.3736,0.07,1.023,0.128,0,0,3,berries_00000,optimal,optimal,fresh
70,1,avocado,10.57,95.01,528.0,9.0,0.67,10.25,10.49,11.22,94.32,95.15,93.02,0.766,0,0,0,1,100.0,4.913,5.837,0.965,-2.37,0.881,0,54.37,MARGINAL,398.7,99.68,0.7516,0.9998,1.0,1.0,0.7263,0.0032,0.02,0.14,0.02,0,0,1,avocado_00000,optimal,optimal,fresh
140,2,orange,11.59,88.76,436.6,8.5,0.63,11.2,11.66,12.19,87.62,89.48,88.44,0.576,0,0,0,1,100.0,5.152,11.488,1.061,-3.91,0.804,0,44.5,AT_RISK,2157.0,99.86,0.6287,1.0,1.0,1.0,0.7091,0.0014,0.02,0.28,0.047,0,0,2,orange_00000,optimal,optimal,fresh
1505,25,orange,19.37,86.19,739.6,10.8,0.65,19.0,19.18,19.79,86.99,86.91,88.06,0.272,0,0,6,1,100.0,5.324,125.34,1.13,-3.31,0.835,0,11.29,CRITICAL,1884.0,87.22,0.4,1.0,0.9567,0.4905,0.6966,0.1278,0.42,4.857,0.81,0,0,3,orange_00000,optimal,optimal,fresh
110,1,avocado,12.61,94.88,596.0,11.2,0.6,12.4,12.59,12.99,94.79,94.18,94.18,0.082,0,0,0,1,100.0,5.215,9.132,1.086,-4.23,0.789,0,34.96,AT_RISK,397.8,99.45,0.4999,1.0,0.9993,1.0,0.7045,0.0055,0.03,0.22,0.031,0,0,2,avocado_00000,optimal,optimal,fresh
45,0,avocado,9.25,93.46,487.7,11.1,0.56,8.87,9.2,9.86,92.48,93.63,93.66,0.302,0,0,0,1,50.0,4.982,3.749,0.993,-2.19,0.891,0,71.58,GOOD,399.2,99.81,0.8953,1.0,1.0,1.0,0.8014,0.0019,0.01,0.09,0.013,1,0,0,avocado_00000,optimal,optimal,fresh
45,0,mango,13.43,89.34,449.0,11.8,0.62,12.97,13.45,14.1,90.36,89.51,90.49,0.186,0,0,0,1,50.0,4.754,3.734,0.902,-2.18,0.891,0,79.37,GOOD,359.1,99.76,0.9711,1.0,1.0,1.0,0.8197,0.0024,0.01,0.09,0.013,1,0,0,mango_00000,optimal,optimal,fresh
115,1,mango,15.64,87.95,585.2,13.5,0.54,15.13,15.66,16.12,87.0,88.53,88.22,0.439,0,0,0,1,100.0,5.001,9.639,1.0,-2.94,0.853,0,52.25,MARGINAL,357.6,99.32,0.7435,1.0,0.984,1.0,0.7199,0.0068,0.03,0.23,0.033,0,0,1,mango_00000,optimal,optimal,fresh
55,0,orange,8.29,88.87,398.0,9.9,0.59,7.97,8.39,8.78,88.03,89.39,90.02,0.691,0,0,0,1,50.0,5.137,4.538,1.055,-2.73,0.864,0,77.44,GOOD,2158.9,99.95,0.9821,1.0,1.0,1.0,0.789,0.0005,0.01,0.11,0.018,1,0,0,orange_00000,optimal,optimal,fresh
45,0,berries,4.77,92.25,517.0,14.3,0.64,4.73,4.69,5.24,92.69,91.99,91.25,0.343,0,0,0,1,50.0,5.337,3.731,1.135,-2.6,0.87,0,55.94,MARGINAL,167.0,99.41,0.7282,1.0,1.0,1.0,0.773,0.0059,0.01,0.09,0.011,0,0,1,berries_00000,optimal,optimal,fresh
60,1,avocado,10.05,94.31,501.6,10.1,0.62,9.74,10.1,10.59,95.18,94.69,98.96,3.646,0,0,0,1,100.0,4.704,5.019,0.881,-2.16,0.892,1,59.93,MARGINAL,398.9,99.74,0.8109,1.0,1.0,1.0,0.7413,0.0026,0.01,0.12,0.017,0,0,1,avocado_00000,optimal,optimal,fresh
90,1,orange,9.95,89.71,419.0,13.0,0.65,9.63,10.13,10.46,89.72,89.39,89.41,0.023,0,0,0,1,100.0,5.136,7.378,1.055,-3.02,0.849,0,58.32,MARGINAL,2158.2,99.92,0.8221,1.0,1.0,1.0,0.7102,0.0008,0.01,0.18,0.03,0,0,1,orange_00000,optimal,optimal,fresh
35,0,avocado,8.71,92.88,439.8,10.9,0.59,8.39,8.88,9.36,91.3,92.59,92.19,0.291,0,0,0,1,50.0,4.654,2.946,0.861,-2.16,0.892,0,78.23,GOOD,399.4,99.86,0.9468,1.0,1.0,1.0,0.8277,0.0014,0.01,0.07,0.01,1,0,0,avocado_00000,optimal,optimal,fresh
40,0,orange,7.65,88.06,413.7,6.5,0.59,7.18,7.67,8.13,87.93,88.16,87.0,0.251,0,0,0,1,50.0,4.631,3.256,0.852,-2.61,0.869,0,82.91,GOOD,2159.3,99.97,1.0,1.0,1.0,1.0,0.8295,0.0003,0.0,0.08,0.013,1,0,0,orange_00000,optimal,optimal,fresh
30,0,avocado,8.44,92.77,428.0,6.6,0.54,8.23,8.52,8.97,93.27,93.63,96.54,2.146,0,0,0,1,50.0,4.942,2.559,0.977,-2.6,0.87,0,77.97,GOOD,399.5,99.88,0.9705,1.0,1.0,1.0,0.8046,0.0012,0.01,0.06,0.009,1,0,0,avocado_00000,optimal,optimal,fresh
35,0,orange,7.36,87.77,416.8,7.2,0.58,7.11,7.14,8.01,87.2,87.53,87.19,0.024,0,0,0,1,50.0,4.682,2.87,0.873,-2.62,0.869,0,82.51,GOOD,2159.4,99.97,1.0,1.0,1.0,1.0,0.8255,0.0003,0.0,0.07,0.012,1,0,0,orange_00000,optimal,optimal,fresh
145,2,mango,16.63,87.76,660.0,10.6,0.58,16.37,16.82,17.16,86.61,88.0,86.08,0.656,0,0,0,1,100.0,4.584,12.072,0.834,-4.08,0.796,0,45.05,AT_RISK,356.5,99.04,0.6239,1.0,0.9739,1.0,0.75,0.0096,0.04,0.29,0.041,0,0,2,mango_00000,optimal,optimal,fresh
5,0,orange,5.86,87.47,408.3,13.6,0.69,5.77,5.89,6.51,85.88,87.31,87.45,0.506,0,0,0,1,50.0,5.239,0.437,1.096,-1.81,0.909,0,78.09,GOOD,2159.9,100.0,1.0,1.0,1.0,1.0,0.7809,0.0,0.0,0.01,0.002,1,0,0,orange_00000,optimal,optimal,fresh
105,1,mango,15.26,87.87,579.8,13.2,0.54,15.07,15.2,15.79,88.42,87.73,89.89,0.812,0,0,0,1,100.0,5.265,8.785,1.106,-3.01,0.849,0,54.11,MARGINAL,357.8,99.4,0.7876,1.0,0.9871,1.0,0.7009,0.006,0.03,0.21,0.03,0,0,1,mango_00000,optimal,optimal,fresh
40,0,mango,13.29,89.36,487.9,9.1,0.61,12.96,13.21,13.66,89.94,89.31,91.62,0.954,0,0,0,1,50.0,5.248,3.338,1.099,-2.19,0.891,0,76.42,GOOD,359.2,99.79,0.982,1.0,1.0,1.0,0.7802,0.0021,0.01,0.08,0.011,1,0,0,mango_00000,optimal,optimal,fresh
25,0,mango,12.96,88.55,438.2,10.5,0.68,12.52,12.76,13.51,88.56,88.68,88.41,0.013,0,0,0,1,50.0,4.931,2.05,0.972,-1.65,0.918,0,80.43,GOOD,359.5,99.87,1.0,1.0,1.0,1.0,0.8056,0.0013,0.01,0.05,0.007,1,0,0,mango_00000,optimal,optimal,fresh
65,1,orange,8.67,89.14,403.8,12.1,0.52,8.38,8.61,9.25,90.02,88.55,90.59,0.737,0,0,0,1,100.0,5.027,5.336,1.011,-3.0,0.85,0,68.17,MARGINAL,2158.7,99.94,0.9502,1.0,1.0,1.0,0.7181,0.0006,0.01,0.13,0.022,0,0,1,orange_00000,optimal,optimal,fresh
120,2,mango,15.85,87.7,591.2,5.2,0.52,15.5,15.85,16.44,86.78,87.12,88.58,0.611,0,0,0,1,100.0,4.691,10.03,0.876,-3.24,0.838,0,51.93,MARGINAL,357.4,99.28,0.7183,1.0,0.9823,1.0,0.7422,0.0072,0.04,0.24,0.034,0,0,1,mango_00000,optimal,optimal,fresh
115,1,mango,15.64,87.95,585.2,13.5,0.54,15.13,15.66,16.12,87.0,88.53,88.22,0.439,0,0,0,1,100.0,5.001,9.639,1.0,-2.94,0.853,0,52.25,MARGINAL,357.6,99.32,0.7435,1.0,0.984,1.0,0.7199,0.0068,0.03,0.23,0.033,0,0,1,mango_00000,optimal,optimal,fresh
160,2,mango,17.15,87.76,688.6,9.5,0.58,16.8,17.07,17.57,88.67,87.96,89.48,0.382,0,0,0,1,100.0,4.664,13.33,0.865,-3.94,0.803,0,39.75,AT_RISK,355.9,98.86,0.5589,1.0,0.9686,1.0,0.7442,0.0114,0.05,0.32,0.046,0,0,2,mango_00000,optimal,optimal,fresh
140,2,mango,16.46,87.92,651.6,9.6,0.61,16.35,16.54,16.99,88.06,87.85,86.34,0.593,0,0,0,1,100.0,4.864,11.69,0.946,-3.91,0.804,0,45.41,AT_RISK,356.7,99.09,0.6446,1.0,0.9756,1.0,0.7298,0.0091,0.04,0.28,0.04,0,0,2,mango_00000,optimal,optimal,fresh
165,2,orange,12.29,87.99,441.3,13.0,0.64,11.94,11.96,12.76,86.92,87.54,87.47,0.076,0,0,0,1,100.0,5.277,13.63,1.111,-3.64,0.818,0,37.75,AT_RISK,2156.3,99.83,0.5404,1.0,1.0,1.0,0.7001,0.0017,0.02,0.33,0.055,0,0,2,orange_00000,optimal,optimal,fresh
45,0,berries,4.77,92.25,517.0,14.3,0.64,4.73,4.69,5.24,92.69,91.99,91.25,0.343,0,0,0,1,50.0,5.337,3.731,1.135,-2.6,0.87,0,55.94,MARGINAL,167.0,99.41,0.7282,1.0,1.0,1.0,0.773,0.0059,0.01,0.09,0.011,0,0,1,berries_00000,optimal,optimal,fresh
105,1,mango,15.26,87.87,579.8,13.2,0.54,15.07,15.2,15.79,88.42,87.73,89.89,0.812,0,0,0,1,100.0,5.265,8.785,1.106,-3.01,0.849,0,54.11,MARGINAL,357.8,99.4,0.7876,1.0,0.9871,1.0,0.7009,0.006,0.03,0.21,0.03,0,0,1,mango_00000,optimal,optimal,fresh
4960,82,leafy_greens,,,390.7,8.4,0.6,,,,,,,,0,4,10,1,100.0,4.697,412.465,0.879,-2.38,0.881,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7418,,,7.5,1.0,0,1,4,leafy_greens_00000,optimal,optimal,fresh
65,1,berries,6.4,92.35,583.8,7.5,0.53,6.05,6.38,6.9,91.89,91.71,91.34,0.052,0,0,0,1,100.0,4.94,5.388,0.976,-3.16,0.842,0,37.74,AT_RISK,166.3,98.99,0.5265,1.0,1.0,1.0,0.7244,0.0101,0.01,0.13,0.016,0,0,2,berries_00000,optimal,optimal,fresh
30,0,avocado,8.44,92.77,428.0,6.6,0.54,8.23,8.52,8.97,93.27,93.63,96.54,2.146,0,0,0,1,50.0,4.942,2.559,0.977,-2.6,0.87,0,77.97,GOOD,399.5,99.88,0.9705,1.0,1.0,1.0,0.8046,0.0012,0.01,0.06,0.009,1,0,0,avocado_00000,optimal,optimal,fresh
25,0,avocado,8.22,92.86,440.4,13.6,0.69,7.92,8.35,8.73,92.36,92.49,93.95,0.52,0,0,0,1,50.0,4.872,2.147,0.949,-2.64,0.868,0,79.85,GOOD,399.6,99.9,0.9867,1.0,1.0,1.0,0.8103,0.001,0.01,0.05,0.007,1,0,0,avocado_00000,optimal,optimal,fresh
65,1,mango,14.2,89.13,491.7,5.3,0.63,14.03,14.25,14.78,90.72,87.67,87.48,2.209,0,0,0,1,100.0,5.045,5.432,1.018,-2.96,0.852,0,64.19,MARGINAL,358.7,99.65,0.9006,1.0,0.9986,1.0,0.7168,0.0035,0.02,0.13,0.019,0,0,1,mango_00000,optimal,optimal,fresh
10,0,leafy_greens,3.06,96.71,411.5,13.1,0.65,2.61,2.93,3.63,96.99,96.65,95.07,0.702,0,0,0,1,50.0,4.63,0.825,0.852,-2.01,0.9,0,82.89,GOOD,239.8,99.93,1.0,1.0,1.0,1.0,0.8296,0.0007,0.0,0.02,0.003,1,0,0,leafy_greens_00000,optimal,optimal,fresh
